"sysbench","setId","vmId"
"9.0188s",24,38
"9.0163s",24,38
"9.0168s",24,38
"9.0224s",24,38
"9.0188s",24,38
"9.0173s",24,38
"9.0211s",24,38
"9.0262s",24,39
"9.0230s",24,39
"9.0212s",24,39
"9.0213s",24,39
"9.0225s",24,39
"9.0314s",24,39
"9.0211s",24,39
"9.0205s",24,39
"9.0239s",24,39
"9.0226s",24,39
"9.0226s",24,41
"9.0338s",24,41
"9.0182s",24,41
"9.0196s",24,41
"9.0184s",24,41
"9.0198s",24,41
"9.0203s",24,41
"9.0214s",24,41
"9.0242s",24,41
"9.0227s",24,41
"9.0359s",24,42
"9.0259s",24,42
"9.0298s",24,42
"9.0287s",24,42
"9.0211s",24,42
"9.0228s",24,42
"9.0177s",24,42
"9.0175s",24,42
"9.0174s",24,42
"9.0303s",24,42
"9.0202s",24,44
"9.0371s",24,44
"9.0208s",24,44
"9.0284s",24,44
"9.0213s",24,44
"9.0177s",24,44
"9.0179s",24,44
"9.0240s",24,44
"9.0183s",24,44
"9.0197s",24,44
"9.0220s",24,45
"9.0231s",24,45
"9.0224s",24,45
"9.0351s",24,45
"9.0196s",24,45
"9.0238s",24,45
"9.0185s",24,45
"9.0181s",24,45
"9.0255s",24,45
"9.0233s",24,45
"9.0238s",24,46
"9.0324s",24,46
"9.0167s",24,46
"9.0181s",24,46
"9.0212s",24,46
"9.0197s",24,46
"9.0201s",24,46
"9.0350s",24,46
"9.0229s",24,46
"9.0271s",24,46
"9.0154s",24,47
"9.0235s",24,47
"9.0242s",24,47
"9.0177s",24,47
"9.0253s",24,47
"9.0165s",24,47
"9.0177s",24,47
"9.0288s",24,47
"9.0159s",24,47
"9.0238s",24,47
"9.0193s",24,48
"9.0253s",24,48
"9.0174s",24,48
"9.0208s",24,48
"9.0180s",24,48
"9.0184s",24,48
"9.0301s",24,48
"9.0179s",24,48
"9.0160s",24,48
"9.0196s",24,48
"9.0227s",25,1
"9.0262s",25,1
"9.0293s",25,1
"9.0167s",25,1
"9.0216s",25,1
"9.0166s",25,1
"9.0189s",25,1
"9.0284s",25,1
"9.0207s",25,1
"9.0199s",25,1
"9.0209s",25,4
"9.0351s",25,4
"9.0218s",25,4
"9.0155s",25,4
"9.0202s",25,4
"9.0194s",25,4
"9.0194s",25,4
"9.0246s",25,4
"9.0189s",25,4
"9.0195s",25,4
"9.0305s",25,14
"9.0337s",25,14
"9.0158s",25,14
"9.0229s",25,14
"9.0216s",25,14
"9.0231s",25,14
"9.0160s",25,14
"9.0243s",25,14
"9.0169s",25,14
"9.0175s",25,14
"9.0230s",25,16
"9.0348s",25,16
"9.0154s",25,16
"9.0222s",25,16
"9.0150s",25,16
"9.0217s",25,16
"9.0231s",25,16
"9.0225s",25,16
"9.0164s",25,16
"9.0214s",25,16
"9.0153s",25,21
"9.0210s",25,21
"9.0162s",25,21
"9.0216s",25,21
"9.0155s",25,21
"9.0280s",25,21
"9.0212s",25,21
"9.0177s",25,21
"9.0227s",25,21
"9.0185s",25,21
"9.0261s",25,23
"9.0229s",25,23
"9.0195s",25,23
"9.0293s",25,23
"9.0384s",25,23
"9.0299s",25,23
"9.0360s",25,23
"9.0235s",25,23
"9.0235s",25,23
"9.0289s",25,23
"9.0200s",25,25
"9.0202s",25,25
"9.0331s",25,25
"9.0169s",25,25
"9.0248s",25,25
"9.0172s",25,25
"9.0186s",25,25
"9.0257s",25,25
"9.0159s",25,25
"9.0177s",25,25
"9.0244s",25,26
"9.0325s",25,26
"9.0167s",25,26
"9.0219s",25,26
"9.0170s",25,26
"9.0232s",25,26
"9.0159s",25,26
"9.0240s",25,26
"9.0199s",25,26
"9.0237s",25,26
"9.0332s",25,29
"9.0272s",25,29
"9.0242s",25,29
"9.0274s",25,29
"9.0220s",25,29
"9.0196s",25,29
"9.0338s",25,29
"9.0230s",25,29
"9.0201s",25,29
"9.0239s",25,29
"9.0156s",25,30
"9.0280s",25,30
"9.0319s",25,30
"9.0170s",25,30
"9.0208s",25,30
"9.0167s",25,30
"9.0178s",25,30
"9.0231s",25,30
"9.0152s",25,30
"9.0183s",25,30
"9.0254s",25,31
"9.0287s",25,31
"9.0191s",25,31
"9.0202s",25,31
"9.0159s",25,31
"9.0165s",25,31
"9.0182s",25,31
"9.0246s",25,31
"9.0165s",25,31
"9.0157s",25,31
"9.0207s",25,33
"9.0344s",25,33
"9.0176s",25,33
"9.0185s",25,33
"9.0228s",25,33
"9.0162s",25,33
"9.0170s",25,33
"9.0287s",25,33
"9.0163s",25,33
"9.0231s",25,33
"9.0300s",25,35
"9.0316s",25,35
"9.0174s",25,35
"9.0227s",25,35
"9.0283s",25,35
"9.0198s",25,35
"9.0182s",25,35
"9.0373s",25,35
"9.0184s",25,35
"9.0174s",25,35
"9.0255s",25,36
"9.0251s",25,36
"9.0253s",25,36
"9.0205s",25,36
"9.0222s",25,36
"9.0226s",25,36
"9.0197s",25,36
"9.0241s",25,36
"9.0188s",25,36
"9.0184s",25,36
"9.0216s",25,38
"9.0335s",25,38
"9.0177s",25,38
"9.0184s",25,38
"9.0153s",25,38
"9.0159s",25,38
"9.0205s",25,38
"9.0211s",25,38
"9.0203s",25,38
"9.0170s",25,38
"9.0246s",25,39
"9.0184s",25,39
"9.0323s",25,39
"9.0205s",25,39
"9.0236s",25,39
"9.0268s",25,39
"9.0225s",25,39
"9.0219s",25,39
"9.0232s",25,39
"9.0250s",25,39
"9.0248s",25,41
"9.0307s",25,41
"9.0179s",25,41
"9.0248s",25,41
"9.0154s",25,41
"9.0190s",25,41
"9.0196s",25,41
"9.0229s",25,41
"9.0168s",25,41
"9.0269s",25,41
"9.0341s",25,42
"9.0186s",25,42
"9.0239s",25,42
"9.0247s",25,42
"9.0169s",25,42
"9.0317s",25,42
"9.0175s",25,42
"9.0250s",25,42
"9.0213s",25,42
"9.0235s",25,42
"9.0234s",25,44
"9.0383s",25,44
"9.0196s",25,44
"9.0156s",25,44
"9.0257s",25,44
"9.0260s",25,44
"9.0175s",25,44
"9.0273s",25,44
"9.0163s",25,44
"9.0196s",25,44
"9.0194s",25,45
"9.0187s",25,45
"9.0337s",25,45
"9.0388s",25,45
"9.0229s",25,45
"9.0247s",25,45
"9.0186s",25,45
"9.0186s",25,45
"9.0223s",25,45
"9.0213s",25,45
"9.0229s",25,46
"9.0420s",25,46
"9.0200s",25,46
"9.0191s",25,46
"9.0253s",25,46
"9.0198s",25,46
"9.0205s",25,46
"9.0379s",25,46
"9.0246s",25,46
"9.0244s",25,46
"9.0169s",25,47
"9.0266s",25,47
"9.0308s",25,47
"9.0163s",25,47
"9.0204s",25,47
"9.0170s",25,47
"9.0180s",25,47
"9.0220s",25,47
"9.0182s",25,47
"9.0174s",25,47
"9.0324s",25,48
"9.0321s",25,48
"9.0175s",25,48
"9.0234s",25,48
"9.0175s",25,48
"9.0160s",25,48
"9.0294s",25,48
"9.0173s",25,48
"9.0165s",25,48
"9.0229s",25,48
"9.0210s",26,1
"9.0220s",26,1
"9.0345s",26,1
"9.0201s",26,1
"9.0214s",26,1
"9.0231s",26,1
"9.0188s",26,1
"9.0222s",26,1
"9.0195s",26,1
"9.0202s",26,1
"9.0285s",26,4
"9.0307s",26,4
"9.0184s",26,4
"9.0163s",26,4
"9.0235s",26,4
"9.0173s",26,4
"9.0171s",26,4
"9.0214s",26,4
"9.0172s",26,4
"9.0193s",26,4
"9.0265s",26,14
"9.0342s",26,14
"9.0176s",26,14
"9.0193s",26,14
"9.0166s",26,14
"9.0172s",26,14
"9.0169s",26,14
"9.0278s",26,14
"9.0168s",26,14
"9.0164s",26,14
"9.0386s",26,16
"9.0269s",26,16
"9.0163s",26,16
"9.0213s",26,16
"9.0255s",26,16
"9.0222s",26,16
"9.0271s",26,16
"9.0229s",26,16
"9.0166s",26,16
"9.0158s",26,16
"9.0195s",26,21
"9.0201s",26,21
"9.0181s",26,21
"9.0177s",26,21
"9.0221s",26,21
"9.0241s",26,21
"9.0178s",26,21
"9.0158s",26,21
"9.0213s",26,21
"9.0184s",26,21
"9.0291s",26,23
"9.0240s",26,23
"9.0184s",26,23
"9.0213s",26,23
"9.0337s",26,23
"9.0204s",26,23
"9.0313s",26,23
"9.0245s",26,23
"9.0218s",26,23
"9.0336s",26,23
"9.0235s",26,25
"9.0302s",26,25
"9.0273s",26,25
"9.0167s",26,25
"9.0193s",26,25
"9.0178s",26,25
"9.0179s",26,25
"9.0291s",26,25
"9.0174s",26,25
"9.0168s",26,25
"9.0284s",26,26
"9.0338s",26,26
"9.0177s",26,26
"9.0210s",26,26
"9.0173s",26,26
"9.0199s",26,26
"9.0203s",26,26
"9.0238s",26,26
"9.0175s",26,26
"9.0169s",26,26
"9.0311s",26,29
"9.0380s",26,29
"9.0183s",26,29
"9.0222s",26,29
"9.0198s",26,29
"9.0200s",26,29
"9.0323s",26,29
"9.0184s",26,29
"9.0169s",26,29
"9.0230s",26,29
"9.0177s",26,30
"9.0302s",26,30
"9.0292s",26,30
"9.0167s",26,30
"9.0230s",26,30
"9.0193s",26,30
"9.0181s",26,30
"9.0216s",26,30
"9.0176s",26,30
"9.0190s",26,30
"9.0294s",26,31
"9.0309s",26,31
"9.0164s",26,31
"9.0228s",26,31
"9.0168s",26,31
"9.0165s",26,31
"9.0221s",26,31
"9.0248s",26,31
"9.0174s",26,31
"9.0169s",26,31
"9.0171s",26,33
"9.0342s",26,33
"9.0176s",26,33
"9.0168s",26,33
"9.0246s",26,33
"9.0182s",26,33
"9.0197s",26,33
"9.0223s",26,33
"9.0204s",26,33
"9.0182s",26,33
"9.0346s",26,35
"9.0467s",26,35
"9.0229s",26,35
"9.0231s",26,35
"9.0238s",26,35
"9.0241s",26,35
"9.0235s",26,35
"9.0253s",26,35
"9.0184s",26,35
"9.0180s",26,35
"9.0245s",26,36
"9.0234s",26,36
"9.0330s",26,36
"9.0182s",26,36
"9.0234s",26,36
"9.0194s",26,36
"9.0166s",26,36
"9.0275s",26,36
"9.0200s",26,36
"9.0197s",26,36
"9.0296s",26,38
"9.0338s",26,38
"9.0160s",26,38
"9.0188s",26,38
"9.0151s",26,38
"9.0159s",26,38
"9.0232s",26,38
"9.0192s",26,38
"9.0224s",26,38
"9.0186s",26,38
"9.0317s",26,39
"9.0165s",26,39
"9.0260s",26,39
"9.0170s",26,39
"9.0167s",26,39
"9.0297s",26,39
"9.0218s",26,39
"9.0217s",26,39
"9.0220s",26,39
"9.0256s",26,39
"9.0290s",26,41
"9.0298s",26,41
"9.0193s",26,41
"9.0216s",26,41
"9.0166s",26,41
"9.0159s",26,41
"9.0196s",26,41
"9.0239s",26,41
"9.0184s",26,41
"9.0187s",26,41
"9.0304s",26,42
"9.0205s",26,42
"9.0196s",26,42
"9.0163s",26,42
"9.0212s",26,42
"9.0256s",26,42
"9.0176s",26,42
"9.0170s",26,42
"9.0161s",26,42
"9.0303s",26,42
"9.0270s",26,44
"9.0385s",26,44
"9.0167s",26,44
"9.0159s",26,44
"9.0218s",26,44
"9.0151s",26,44
"9.0220s",26,44
"9.0241s",26,44
"9.0161s",26,44
"9.0169s",26,44
"9.0269s",26,46
"9.0299s",26,46
"9.0189s",26,46
"9.0183s",26,46
"9.0196s",26,46
"9.0175s",26,46
"9.0220s",26,46
"9.0330s",26,46
"9.0173s",26,46
"9.0301s",26,46
"9.0180s",26,47
"9.0279s",26,47
"9.0293s",26,47
"9.0165s",26,47
"9.0182s",26,47
"9.0171s",26,47
"9.0176s",26,47
"9.0217s",26,47
"9.0167s",26,47
"9.0211s",26,47
"9.0319s",26,48
"9.0334s",26,48
"9.0174s",26,48
"9.0234s",26,48
"9.0170s",26,48
"9.0162s",26,48
"9.0295s",26,48
"9.0168s",26,48
"9.0178s",26,48
"9.0232s",26,48
"9.0206s",27,1
"9.0211s",27,1
"9.0338s",27,1
"9.0186s",27,1
"9.0208s",27,1
"9.0190s",27,1
"9.0193s",27,1
"9.0265s",27,1
"9.0200s",27,1
"9.0202s",27,1
"9.0219s",27,4
"9.0401s",27,4
"9.0172s",27,4
"9.0182s",27,4
"9.0243s",27,4
"9.0220s",27,4
"9.0243s",27,4
"9.0263s",27,4
"9.0187s",27,4
"9.0190s",27,4
"9.0339s",27,14
"9.0172s",27,14
"9.0344s",27,14
"9.0191s",27,14
"9.0158s",27,14
"9.0152s",27,14
"9.0171s",27,14
"9.0282s",27,14
"9.0190s",27,14
"9.0204s",27,14
"9.0246s",27,16
"9.0338s",27,16
"9.0154s",27,16
"9.0219s",27,16
"9.0147s",27,16
"9.0197s",27,16
"9.0300s",27,16
"9.0234s",27,16
"9.0213s",27,16
"9.0159s",27,16
"9.0163s",27,21
"9.0240s",27,21
"9.0192s",27,21
"9.0225s",27,21
"9.0188s",27,21
"9.0247s",27,21
"9.0174s",27,21
"9.0191s",27,21
"9.0235s",27,21
"9.0245s",27,21
"9.0380s",27,23
"9.0234s",27,23
"9.0221s",27,23
"9.0341s",27,23
"9.0343s",27,23
"9.0198s",27,23
"9.0343s",27,23
"9.0308s",27,23
"9.0184s",27,23
"9.0213s",27,23
"9.0186s",27,25
"9.0245s",27,25
"9.0299s",27,25
"9.0169s",27,25
"9.0204s",27,25
"9.0235s",27,25
"9.0186s",27,25
"9.0256s",27,25
"9.0157s",27,25
"9.0214s",27,25
"9.0257s",27,26
"9.0357s",27,26
"9.0161s",27,26
"9.0153s",27,26
"9.0190s",27,26
"9.0165s",27,26
"9.0190s",27,26
"9.0245s",27,26
"9.0175s",27,26
"9.0189s",27,26
"9.0312s",27,29
"9.0348s",27,29
"9.0170s",27,29
"9.0265s",27,29
"9.0170s",27,29
"9.0183s",27,29
"9.0253s",27,29
"9.0203s",27,29
"9.0193s",27,29
"9.0229s",27,29
"9.0175s",27,30
"9.0230s",27,30
"9.0288s",27,30
"9.0177s",27,30
"9.0192s",27,30
"9.0212s",27,30
"9.0215s",27,30
"9.0219s",27,30
"9.0161s",27,30
"9.0163s",27,30
"9.0285s",27,31
"9.0383s",27,31
"9.0145s",27,31
"9.0213s",27,31
"9.0157s",27,31
"9.0216s",27,31
"9.0170s",27,31
"9.0187s",27,31
"9.0222s",27,31
"9.0154s",27,31
"9.0164s",27,33
"9.0187s",27,33
"9.0312s",27,33
"9.0153s",27,33
"9.0183s",27,33
"9.0237s",27,33
"9.0165s",27,33
"9.0224s",27,33
"9.0192s",27,33
"9.0194s",27,33
"9.0218s",27,35
"9.0347s",27,35
"9.0194s",27,35
"9.0182s",27,35
"9.0218s",27,35
"9.0184s",27,35
"9.0188s",27,35
"9.0368s",27,35
"9.0250s",27,35
"9.0300s",27,35
"9.0215s",27,36
"9.0206s",27,36
"9.0252s",27,36
"9.0181s",27,36
"9.0240s",27,36
"9.0187s",27,36
"9.0184s",27,36
"9.0302s",27,36
"9.0229s",27,36
"9.0166s",27,36
"9.0231s",27,38
"9.0299s",27,38
"9.0159s",27,38
"9.0216s",27,38
"9.0181s",27,38
"9.0173s",27,38
"9.0213s",27,38
"9.0193s",27,38
"9.0182s",27,38
"9.0159s",27,38
"9.0353s",27,39
"9.0213s",27,39
"9.0202s",27,39
"9.0207s",27,39
"9.0174s",27,39
"9.0291s",27,39
"9.0197s",27,39
"9.0203s",27,39
"9.0219s",27,39
"9.0244s",27,39
"9.0290s",27,41
"9.0273s",27,41
"9.0161s",27,41
"9.0192s",27,41
"9.0170s",27,41
"9.0176s",27,41
"9.0205s",27,41
"9.0199s",27,41
"9.0169s",27,41
"9.0238s",27,41
"9.0331s",27,42
"9.0176s",27,42
"9.0206s",27,42
"9.0157s",27,42
"9.0173s",27,42
"9.0281s",27,42
"9.0247s",27,42
"9.0165s",27,42
"9.0189s",27,42
"9.0214s",27,42
"9.0229s",27,44
"9.0420s",27,44
"9.0149s",27,44
"9.0195s",27,44
"9.0290s",27,44
"9.0201s",27,44
"9.0200s",27,44
"9.0215s",27,44
"9.0199s",27,44
"9.0164s",27,44
"9.0215s",27,46
"9.0224s",27,46
"9.0183s",27,46
"9.0175s",27,46
"9.0271s",27,46
"9.0210s",27,46
"9.0195s",27,46
"9.0320s",27,46
"9.0203s",27,46
"9.0201s",27,46
"9.0222s",27,48
"9.0256s",27,48
"9.0216s",27,48
"9.0221s",27,48
"9.0165s",27,48
"9.0169s",27,48
"9.0227s",27,48
"9.0175s",27,48
"9.0186s",27,48
"9.0195s",27,48
"9.0270s",28,1
"9.0247s",28,1
"9.0245s",28,1
"9.0166s",28,1
"9.0234s",28,1
"9.0172s",28,1
"9.0234s",28,1
"9.0284s",28,1
"9.0182s",28,1
"9.0183s",28,1
"9.0206s",28,4
"9.0354s",28,4
"9.0188s",28,4
"9.0217s",28,4
"9.0212s",28,4
"9.0165s",28,4
"9.0190s",28,4
"9.0270s",28,4
"9.0164s",28,4
"9.0238s",28,4
"9.0238s",28,14
"9.0178s",28,14
"9.0329s",28,14
"9.0216s",28,14
"9.0183s",28,14
"9.0170s",28,14
"9.0182s",28,14
"9.0281s",28,14
"9.0246s",28,14
"9.0188s",28,14
"9.0321s",28,21
"9.0179s",28,21
"9.0257s",28,21
"9.0201s",28,21
"9.0202s",28,21
"9.0341s",28,21
"9.0235s",28,21
"9.0204s",28,21
"9.0215s",28,21
"9.0311s",28,21
"9.0290s",28,23
"9.0235s",28,23
"9.0248s",28,23
"9.0294s",28,23
"9.0368s",28,23
"9.0206s",28,23
"9.0326s",28,23
"9.0204s",28,23
"9.0201s",28,23
"9.0264s",28,23
"9.0162s",28,25
"9.0296s",28,25
"9.0339s",28,25
"9.0163s",28,25
"9.0207s",28,25
"9.0161s",28,25
"9.0177s",28,25
"9.0276s",28,25
"9.0185s",28,25
"9.0158s",28,25
"9.0287s",28,26
"9.0224s",28,26
"9.0176s",28,26
"9.0162s",28,26
"9.0171s",28,26
"9.0171s",28,26
"9.0196s",28,26
"9.0314s",28,26
"9.0170s",28,26
"9.0183s",28,26
"9.0257s",28,29
"9.0268s",28,29
"9.0232s",28,29
"9.0214s",28,29
"9.0175s",28,29
"9.0206s",28,29
"9.0365s",28,29
"9.0211s",28,29
"9.0212s",28,29
"9.0249s",28,29
"9.0218s",28,30
"9.0311s",28,30
"9.0313s",28,30
"9.0162s",28,30
"9.0184s",28,30
"9.0180s",28,30
"9.0221s",28,30
"9.0222s",28,30
"9.0237s",28,30
"9.0211s",28,30
"9.0351s",28,31
"9.0264s",28,31
"9.0181s",28,31
"9.0201s",28,31
"9.0183s",28,31
"9.0189s",28,31
"9.0231s",28,31
"9.0256s",28,31
"9.0172s",28,31
"9.0177s",28,31
"9.0241s",28,33
"9.0222s",28,33
"9.0157s",28,33
"9.0151s",28,33
"9.0208s",28,33
"9.0155s",28,33
"9.0158s",28,33
"9.0287s",28,33
"9.0199s",28,33
"9.0196s",28,33
"9.0258s",28,35
"9.0424s",28,35
"9.0233s",28,35
"9.0192s",28,35
"9.0224s",28,35
"9.0173s",28,35
"9.0187s",28,35
"9.0355s",28,35
"9.0239s",28,35
"9.0236s",28,35
"9.0184s",28,36
"9.0205s",28,36
"9.0341s",28,36
"9.0187s",28,36
"9.0199s",28,36
"9.0168s",28,36
"9.0190s",28,36
"9.0322s",28,36
"9.0188s",28,36
"9.0201s",28,36
"9.0211s",28,38
"9.0306s",28,38
"9.0161s",28,38
"9.0270s",28,38
"9.0151s",28,38
"9.0152s",28,38
"9.0231s",28,38
"9.0240s",28,38
"9.0222s",28,38
"9.0184s",28,38
"9.0331s",28,39
"9.0209s",28,39
"9.0221s",28,39
"9.0196s",28,39
"9.0196s",28,39
"9.0316s",28,39
"9.0189s",28,39
"9.0254s",28,39
"9.0230s",28,39
"9.0251s",28,39
"9.0273s",28,41
"9.0363s",28,41
"9.0167s",28,41
"9.0269s",28,41
"9.0154s",28,41
"9.0228s",28,41
"9.0244s",28,41
"9.0259s",28,41
"9.0153s",28,41
"9.0174s",28,41
"9.0318s",28,42
"9.0225s",28,42
"9.0233s",28,42
"9.0204s",28,42
"9.0192s",28,42
"9.0249s",28,42
"9.0267s",28,42
"9.0206s",28,42
"9.0208s",28,42
"9.0222s",28,42
"9.0203s",28,44
"9.0366s",28,44
"9.0170s",28,44
"9.0163s",28,44
"9.0194s",28,44
"9.0220s",28,44
"9.0185s",28,44
"9.0278s",28,44
"9.0204s",28,44
"9.0206s",28,44
"9.0235s",28,46
"9.0491s",28,46
"9.0192s",28,46
"9.0183s",28,46
"9.0220s",28,46
"9.0182s",28,46
"9.0174s",28,46
"9.0379s",28,46
"9.0232s",28,46
"9.0225s",28,46
"9.0272s",28,48
"9.0315s",28,48
"9.0159s",28,48
"9.0212s",28,48
"9.0170s",28,48
"9.0168s",28,48
"9.0307s",28,48
"9.0169s",28,48
"9.0169s",28,48
"9.0185s",28,48
"9.0230s",29,1
"9.0204s",29,1
"9.0337s",29,1
"9.0190s",29,1
"9.0249s",29,1
"9.0196s",29,1
"9.0182s",29,1
"9.0252s",29,1
"9.0196s",29,1
"9.0184s",29,1
"9.0198s",29,4
"9.0391s",29,4
"9.0154s",29,4
"9.0196s",29,4
"9.0238s",29,4
"9.0178s",29,4
"9.0180s",29,4
"9.0218s",29,4
"9.0187s",29,4
"9.0171s",29,4
"9.0265s",29,14
"9.0182s",29,14
"9.0326s",29,14
"9.0184s",29,14
"9.0169s",29,14
"9.0166s",29,14
"9.0179s",29,14
"9.0290s",29,14
"9.0166s",29,14
"9.0148s",29,14
"9.0293s",29,21
"9.0192s",29,21
"9.0195s",29,21
"9.0204s",29,21
"9.0201s",29,21
"9.0226s",29,21
"9.0206s",29,21
"9.0201s",29,21
"9.0261s",29,21
"9.0297s",29,21
"9.0230s",29,23
"9.0180s",29,23
"9.0185s",29,23
"9.0233s",29,23
"9.0329s",29,23
"9.0232s",29,23
"9.0251s",29,23
"9.0183s",29,23
"9.0192s",29,23
"9.0282s",29,23
"9.0171s",29,25
"9.0254s",29,25
"9.0247s",29,25
"9.0220s",29,25
"9.0227s",29,25
"9.0202s",29,25
"9.0174s",29,25
"9.0289s",29,25
"9.0172s",29,25
"9.0152s",29,25
"9.0242s",29,26
"9.0339s",29,26
"9.0175s",29,26
"9.0230s",29,26
"9.0186s",29,26
"9.0176s",29,26
"9.0171s",29,26
"9.0238s",29,26
"9.0192s",29,26
"9.0149s",29,26
"9.0252s",29,29
"9.0240s",29,29
"9.0173s",29,29
"9.0278s",29,29
"9.0194s",29,29
"9.0178s",29,29
"9.0254s",29,29
"9.0190s",29,29
"9.0179s",29,29
"9.0236s",29,29
"9.0152s",29,30
"9.0239s",29,30
"9.0343s",29,30
"9.0191s",29,30
"9.0248s",29,30
"9.0183s",29,30
"9.0164s",29,30
"9.0209s",29,30
"9.0218s",29,30
"9.0173s",29,30
"9.0287s",29,31
"9.0332s",29,31
"9.0176s",29,31
"9.0203s",29,31
"9.0208s",29,31
"9.0154s",29,31
"9.0164s",29,31
"9.0245s",29,31
"9.0170s",29,31
"9.0211s",29,31
"9.0185s",29,33
"9.0248s",29,33
"9.0335s",29,33
"9.0180s",29,33
"9.0193s",29,33
"9.0179s",29,33
"9.0189s",29,33
"9.0215s",29,33
"9.0185s",29,33
"9.0199s",29,33
"9.0296s",29,35
"9.0305s",29,35
"9.0187s",29,35
"9.0192s",29,35
"9.0254s",29,35
"9.0185s",29,35
"9.0189s",29,35
"9.0282s",29,35
"9.0214s",29,35
"9.0227s",29,35
"9.0232s",29,36
"9.0242s",29,36
"9.0289s",29,36
"9.0268s",29,36
"9.0194s",29,36
"9.0198s",29,36
"9.0200s",29,36
"9.0215s",29,36
"9.0184s",29,36
"9.0196s",29,36
"9.0226s",29,38
"9.0310s",29,38
"9.0177s",29,38
"9.0175s",29,38
"9.0166s",29,38
"9.0152s",29,38
"9.0215s",29,38
"9.0201s",29,38
"9.0155s",29,38
"9.0162s",29,38
"9.0303s",29,39
"9.0249s",29,39
"9.0248s",29,39
"9.0168s",29,39
"9.0170s",29,39
"9.0256s",29,39
"9.0184s",29,39
"9.0179s",29,39
"9.0252s",29,39
"9.0298s",29,39
"9.0262s",29,41
"9.0242s",29,41
"9.0221s",29,41
"9.0186s",29,41
"9.0172s",29,41
"9.0177s",29,41
"9.0253s",29,41
"9.0254s",29,41
"9.0181s",29,41
"9.0181s",29,41
"9.0228s",29,42
"9.0157s",29,42
"9.0226s",29,42
"9.0178s",29,42
"9.0208s",29,42
"9.0271s",29,42
"9.0203s",29,42
"9.0170s",29,42
"9.0211s",29,42
"9.0312s",29,42
"9.0239s",29,44
"9.0322s",29,44
"9.0157s",29,44
"9.0158s",29,44
"9.0197s",29,44
"9.0187s",29,44
"9.0212s",29,44
"9.0262s",29,44
"9.0199s",29,44
"9.0204s",29,44
"9.0208s",29,46
"9.0418s",29,46
"9.0191s",29,46
"9.0192s",29,46
"9.0203s",29,46
"9.0190s",29,46
"9.0215s",29,46
"9.0335s",29,46
"9.0217s",29,46
"9.0256s",29,46
"9.0227s",30,1
"9.0290s",30,1
"9.0312s",30,1
"9.0176s",30,1
"9.0204s",30,1
"9.0195s",30,1
"9.0193s",30,1
"9.0220s",30,1
"9.0210s",30,1
"9.0194s",30,1
"9.0203s",30,4
"9.0310s",30,4
"9.0189s",30,4
"9.0187s",30,4
"9.0202s",30,4
"9.0196s",30,4
"9.0223s",30,4
"9.0255s",30,4
"9.0170s",30,4
"9.0188s",30,4
"9.0250s",30,14
"9.0186s",30,14
"9.0333s",30,14
"9.0182s",30,14
"9.0157s",30,14
"9.0163s",30,14
"9.0162s",30,14
"9.0272s",30,14
"9.0174s",30,14
"9.0179s",30,14
"9.0292s",30,21
"9.0189s",30,21
"9.0154s",30,21
"9.0151s",30,21
"9.0147s",30,21
"9.0276s",30,21
"9.0179s",30,21
"9.0165s",30,21
"9.0264s",30,21
"9.0248s",30,21
"9.0235s",30,23
"9.0186s",30,23
"9.0175s",30,23
"9.0234s",30,23
"9.0178s",30,23
"9.0182s",30,23
"9.0302s",30,23
"9.0221s",30,23
"9.0215s",30,23
"9.0244s",30,23
"9.0165s",30,25
"9.0265s",30,25
"9.0337s",30,25
"9.0192s",30,25
"9.0300s",30,25
"9.0198s",30,25
"9.0181s",30,25
"9.0297s",30,25
"9.0195s",30,25
"9.0187s",30,25
"9.0248s",30,26
"9.0307s",30,26
"9.0179s",30,26
"9.0188s",30,26
"9.0202s",30,26
"9.0167s",30,26
"9.0183s",30,26
"9.0243s",30,26
"9.0186s",30,26
"9.0164s",30,26
"9.0245s",30,29
"9.0306s",30,29
"9.0182s",30,29
"9.0215s",30,29
"9.0184s",30,29
"9.0222s",30,29
"9.0283s",30,29
"9.0187s",30,29
"9.0187s",30,29
"9.0234s",30,29
"9.0158s",30,30
"9.0239s",30,30
"9.0331s",30,30
"9.0169s",30,30
"9.0221s",30,30
"9.0177s",30,30
"9.0176s",30,30
"9.0235s",30,30
"9.0154s",30,30
"9.0173s",30,30
"9.0308s",30,31
"9.0312s",30,31
"9.0166s",30,31
"9.0186s",30,31
"9.0175s",30,31
"9.0205s",30,31
"9.0185s",30,31
"9.0217s",30,31
"9.0188s",30,31
"9.0166s",30,31
"9.0259s",30,35
"9.0236s",30,35
"9.0440s",30,35
"9.0224s",30,35
"9.0257s",30,35
"9.0238s",30,35
"9.0205s",30,35
"9.0254s",30,35
"9.0200s",30,35
"9.0234s",30,35
"9.0193s",30,36
"9.0200s",30,36
"9.0324s",30,36
"9.0221s",30,36
"9.0228s",30,36
"9.0186s",30,36
"9.0180s",30,36
"9.0216s",30,36
"9.0189s",30,36
"9.0176s",30,36
"9.0250s",30,38
"9.0320s",30,38
"9.0163s",30,38
"9.0249s",30,38
"9.0177s",30,38
"9.0207s",30,38
"9.0263s",30,38
"9.0193s",30,38
"9.0161s",30,38
"9.0167s",30,38
"9.0351s",30,39
"9.0193s",30,39
"9.0255s",30,39
"9.0207s",30,39
